0,-0.0229678021625402
0.1,-0.0114839010812701
0.2,0.0394106605289042
0.3,0.153858174713835
0.4,0.270393670913541
0.5,0.405721005246236
0.6,0.544180312601095
0.7,0.683031116583724
0.8,0.821490423938583
0.9,0.946769344825166
1,1.08966561396142
1.1,1.22303546515527
1.2,1.34035395461051
1.3,1.46524137886933
1.4,1.59495726153731
1.5,1.70575080719638
1.6,1.82502677979048
1.7,1.94913121079375
1.8,2.05744527781028
1.9,2.14435752917534
2,2.2056920008594
2.1,2.24614665239569
2.2,2.29403973985963
2.3,2.31961751954064
2.4,2.35941967669731
2.5,2.39517636870036
2.6,2.42610460229423
2.7,2.45742433251588
2.8,2.49148453913192
2.9,2.52998170752936
3,2.56965336581011
3.1,2.60332207579838
3.2,2.64299373407913
3.3,2.68044691146918
3.4,2.71046165293159
3.5,2.74112888877362
3.6,2.7543092752419
3.7,2.78288852906915
3.8,2.80598683010761
3.9,2.8336525918034
4,2.8602743624918
4.1,2.88963660957459
4.2,2.91469239375191
4.3,2.93766019591445
4.4,2.95645203404743
4.5,2.98059432609329
4.6,3.00043015523366
4.7,3.03344637084231
4.8,3.05589217750116
4.9,3.08447143132841
5,3.1049597548484
5.1,3.12779705813502
5.2,3.14828538165501
5.3,3.16577223102877
5.4,3.18430307140991
5.5,3.20165942190774
5.6,3.22710670271282
5.7,3.24133108018849
5.8,3.26338539021956
5.9,3.2863531923821
6,3.3046230350114
6.1,3.32602485066285
6.2,3.34612167755508
6.3,3.36256453592144
6.4,3.39179628412831
6.5,3.39923472005595
6.6,3.39244877850793
6.7,3.37039446847685
6.8,3.35186362809571
6.9,3.32524185740731
7,3.30840750241318
7.1,3.28256872498032
7.2,3.26795285087689
7.3,3.24524604646619
7.4,3.22188674767588
7.5,3.20400840167436
7.6,3.17112268494163
7.7,3.14645839739208
7.8,3.11800964244076
7.9,3.09908730543185
8,3.07416202013045
8.1,3.05197721122345
8.2,3.03266337758677
8.3,3.01361054170194
8.4,2.98933775078016
8.5,2.96650044749355
8.6,2.94418513971062
8.7,2.92434931057025
8.8,2.90934193983904
8.9,2.88546064554504
9,2.8669298051639
9.1,2.85035644792161
9.2,2.82595315812391
9.3,2.80468184134838
9.4,2.77766857403221
9.5,2.75470077186967
9.6,2.72964498769235
