0,-0.0230983010384637
0.1,-0.0194443325126051
0.2,-0.0199663280162992
0.3,-0.024403289797699
0.4,-0.0319722246012634
0.5,-0.0340602066160397
0.6,-0.0352346964993515
0.7,-0.0327552178568045
0.8,-0.0366701841345102
0.9,-0.0348431998715809
1,-0.0345822021197338
1.1,-0.0390191639011336
1.2,-0.0377141751418984
1.3,-0.0388886650252101
1.4,-0.0396716582807513
1.5,-0.0387581661492866
1.6,-0.0418901391714512
1.7,-0.040846148164063
1.8,-0.043586624558457
1.9,-0.0437171234343805
2,-0.0429341301788394
2.1,-0.0456746065732334
2.2,-0.0429341301788394
2.3,-0.0477625885880097
2.4,-0.0552010245156506
2.5,-0.0561145166471153
2.6,-0.0567670110267329
2.7,-0.0644664447062208
2.8,-0.0644664447062208
2.9,-0.071252386254244
3,-0.0749063547801027
3.1,-0.078951819933732
3.2,-0.0786908221818849
3.3,-0.0837802783429023
3.4,-0.0866512536132199
3.5,-0.0948726827964019
3.6,-0.0955251771760195
3.7,-0.0921322064020079
3.8,-0.09813515469449
3.9,-0.0998316400814958
4,-0.106878579381366
4.1,-0.107139577133213
4.2,-0.110010552403531
4.3,-0.105051595118437
4.4,-0.0997011412055723
4.5,-0.0891307322557668
4.6,-0.0776468311744967
4.7,-0.0647274424580679
4.8,-0.0523300492453331
4.9,-0.0379751728937455
5,-0.0262302740606283
5.1,-0.018922337008911
5.2,-0.0159208628626699
5.3,-0.0125278920886583
5.4,-0.0176173482496757
5.5,-0.018922337008911
5.6,-0.0228373032866167
5.7,-0.0225763055347696
5.8,-0.0223153077829226
5.9,-0.0211408178996109
6,-0.0224458066588461
6.1,-0.021923811155152
6.2,-0.0233592987903108
6.3,-0.0197053302644521
6.4,-0.0204883235199933
6.5,-0.0172258516219052
6.6,-0.0187918381329874
6.7,-0.0197053302644521
6.8,-0.0210103190236873
6.9,-0.0211408178996109
7,-0.0101789123220349
7.1,0.0187918381329874
7.2,0.068250912108003
7.3,0.158425635371158
7.4,0.233592987903108
7.5,0.317764762873781
7.6,0.400762047961142
7.7,0.482976339792962
7.8,0.564799134997011
7.9,0.639705489777114
8,0.71696082432384
8.1,0.789648698213243
8.2,0.859857093460099
8.3,0.928108005568102
8.4,0.99727240980757
8.5,1.07087377582844
8.6,1.14591062948446
8.7,1.21089906969438
8.8,1.2770619997876
8.9,1.34961937480108
9,1.41891427791648
9.1,1.44462255647341
9.2,1.4323556621366
9.3,1.42361223744972
9.4,1.39881745102425
9.5,1.38563706455598
9.6,1.36619273204337
9.7,1.34439941976414
9.8,1.325868579383
9.9,1.31412368054989
10,1.28841540199295
10.1,1.27340803126175
10.2,1.25226721336214
10.3,1.23269238197361
10.4,1.21585802697947
10.5,1.19680519109464
10.6,1.18114532598381
10.7,1.1600045080842
10.8,1.14212616208268
10.9,1.1250308093367
11,1.10597797345187
11.1,1.09057910609289
11.2,1.07074327695251
11.3,1.05273443207507
11.4,1.03472558719762
11.5,1.01815222995533
11.6,0.998446899690881
11.7,0.978741569426429
11.8,0.955904266139812
11.9,0.940766396532684
12,0.91544961460352
12.1,0.896657776470533
12.2,0.874211969811687
12.3,0.852549156408382
12.4,0.829189857618071
12.5,0.801915592550054
12.6,0.788213210578084
12.7,0.764331916284079
12.8,0.741494612997463
12.9,0.718004815331229
13,0.698560482818623
13.1,0.678855152554171
13.2,0.657975332406407
13.3,0.63918349427342
13.4,0.619608662884891
