0,-0.0202273257681462
0.1,-0.0197053302644521
0.2,-0.0251862830532401
0.3,-0.0371921796382043
0.4,-0.0458051054491569
0.5,-0.0553315233915741
0.6,-0.0644664447062208
0.7,-0.076211343539338
0.8,-0.0884782378761492
0.9,-0.102311118724043
1,-0.113664520929389
1.1,-0.127497401777283
1.2,-0.138198309603012
1.3,-0.15072620169167
1.4,-0.159339127502623
1.5,-0.166777563430264
1.6,-0.172389015094975
1.7,-0.181523936409622
1.8,-0.185699900439175
1.9,-0.187657383578027
2,-0.195356817257515
2.1,-0.197444799272292
2.2,-0.208537203725791
2.3,-0.210886183492415
2.4,-0.213365662134962
2.5,-0.218194120544132
2.6,-0.217411127288591
2.7,-0.223936071084767
2.8,-0.220412601434832
2.9,-0.21480114977012
3,-0.200968268922227
3.1,-0.18517790493548
3.2,-0.166255567926569
3.3,-0.154119172465682
3.4,-0.133761347821612
3.5,-0.120841959105183
3.6,-0.104268601862896
3.7,-0.089913725511308
3.8,-0.0739928626486381
3.9,-0.0535045391286448
4,-0.0437171234343805
4.1,-0.0250557841773166
4.2,-0.0113534022053466
4.3,-0.00443696178139981
4.4,-0.00626394604432915
4.5,-0.0104399100738819
4.6,-0.0148768718552817
4.7,-0.0257082785569342
4.8,-0.0264912718124754
4.9,-0.0250557841773166
5,-0.0204883235199933
5.1,-0.0185308403811404
5.2,-0.0180088448774463
5.3,-0.0203578246440697
5.4,-0.0227068044106932
5.5,-0.0207493212718403
5.6,-0.0204883235199933
5.7,-0.0238812942940049
5.8,-0.0207493212718403
5.9,-0.0176173482496757
6,-0.0229678021625402
6.1,-0.0206188223959168
6.2,-0.0203578246440697
6.3,-0.0223153077829226
6.4,-0.0203578246440697
6.5,-0.0220543100310755
6.6,-0.024664287549546
6.7,-0.0204883235199933
6.8,-0.0220543100310755
6.9,-0.0215323145273814
7,-0.0225763055347696
7.1,-0.0200968268922227
7.2,-0.021662813403305
7.3,-0.021923811155152
7.4,-0.0193138336366815
7.5,-0.016442858366364
7.6,-0.00952641794241724
7.7,-0.00391496627770572
7.8,-0.00117448988331172
7.9,-0.000521995503694096
8,0.00417596402955276
8.1,0.00861292581095258
